country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_value
Romania,ROU,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,99068.98688
Romania,ROU,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.15404
Romania,ROU,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,38.18874
Romania,ROU,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.886471
Romania,ROU,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.011496
Romania,ROU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,1066.34978
Romania,ROU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,103715.33535
Romania,ROU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.210214
Romania,ROU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,40.41673
Romania,ROU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.273863
Romania,ROU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.009657
Romania,ROU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,1022.0525
Romania,ROU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,103242.87616
Romania,ROU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.279979
Romania,ROU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,42.38328
Romania,ROU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.138361
Romania,ROU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.013005
Romania,ROU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,1023.74906
Romania,ROU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,101348.17197
Romania,ROU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.348698
Romania,ROU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,43.18643
Romania,ROU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.085682
Romania,ROU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.013707
Romania,ROU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,1015.82121
Romania,ROU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,104302.92717
Romania,ROU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.452467
Romania,ROU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,40.34216
Romania,ROU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.057606
Romania,ROU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.021442
Romania,ROU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,1007.356
Romania,ROU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,102925.36473
Romania,ROU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.617512
Romania,ROU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,39.43526
Romania,ROU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.025343
Romania,ROU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.026593
Romania,ROU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,976.23285
Romania,ROU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,98573.60819
Romania,ROU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.873672
Romania,ROU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,36.05082
Romania,ROU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.016069
Romania,ROU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.029706
Romania,ROU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,926.86741
Romania,ROU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,90236.87075
Romania,ROU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.850393
Romania,ROU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,34.15847
Romania,ROU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.007335
Romania,ROU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.042125
Romania,ROU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,855.95957
Romania,ROU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,79917.43125
Romania,ROU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.899298
Romania,ROU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,34.94128
Romania,ROU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.008212
Romania,ROU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.054932
Romania,ROU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,850.4604
Romania,ROU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,83998.25602
Romania,ROU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.999141
Romania,ROU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,35.95665
Romania,ROU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.011434
Romania,ROU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.040306
Romania,ROU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,855.90431
Romania,ROU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,82421.66714
Romania,ROU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.091893
Romania,ROU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,33.13998
Romania,ROU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.006679
Romania,ROU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.042007
Romania,ROU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,829.07058
Romania,ROU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,72938.25191
Romania,ROU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.181206
Romania,ROU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,34.26893
Romania,ROU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.005529
Romania,ROU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.047428
Romania,ROU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,825.80905
Romania,ROU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,72944.5269
Romania,ROU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.260068
Romania,ROU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,33.69913
Romania,ROU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.005706
Romania,ROU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.04062
Romania,ROU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,817.36098
Romania,ROU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,73425.60966
Romania,ROU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.381344
Romania,ROU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,33.83309
Romania,ROU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.005905
Romania,ROU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.039755
Romania,ROU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,801.46804
Romania,ROU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,71969.05217
Romania,ROU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.538355
Romania,ROU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,33.79282
Romania,ROU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.004894
Romania,ROU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.036113
Romania,ROU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,789.16085
Romania,ROU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,75152.70887
Romania,ROU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.696404
Romania,ROU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,35.42355
Romania,ROU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.005019
Romania,ROU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.039403
Romania,ROU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,775.38242
Romania,ROU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,75521.93759
Romania,ROU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.761119
Romania,ROU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,38.04169
Romania,ROU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.00447
Romania,ROU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.045901
Romania,ROU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,777.06914
Romania,ROU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,72358.08526
Romania,ROU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.781904
Romania,ROU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,36.80194
Romania,ROU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003447
Romania,ROU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.059612
Romania,ROU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,767.59828
Romania,ROU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,68289.85747
Romania,ROU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.850349
Romania,ROU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,34.52121
Romania,ROU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003195
Romania,ROU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.062445
Romania,ROU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,756.25423
Romania,ROU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,72501.60934
Romania,ROU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.910732
Romania,ROU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,37.39581
Romania,ROU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003397
Romania,ROU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.050169
Romania,ROU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,747.72941
Romania,ROU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,68414.96601
Romania,ROU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.994457
Romania,ROU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,33.08533
Romania,ROU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.001281
Romania,ROU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.050679
Romania,ROU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,731.48959
Romania,ROU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,64386.5914
Romania,ROU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,2.023847
Romania,ROU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,33.25833
Romania,ROU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.00083
Romania,ROU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.056417
Romania,ROU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,730.64869
Romania,ROU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,64574.26113
Romania,ROU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.901344
Romania,ROU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,32.48161
Romania,ROU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.001111
Romania,ROU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.045275
Slovakia,SVK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,234.97009
Slovakia,SVK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,41250.23677
Slovakia,SVK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.098202
Slovakia,SVK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,8.80945
Slovakia,SVK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.017829
Slovakia,SVK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.013444
Slovakia,SVK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,228.87031
Slovakia,SVK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,43335.58054
Slovakia,SVK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.130292
Slovakia,SVK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,9.98266
Slovakia,SVK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.018836
Slovakia,SVK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.01374
Slovakia,SVK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,226.87903
Slovakia,SVK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,42095.81545
Slovakia,SVK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.167955
Slovakia,SVK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,9.9373
Slovakia,SVK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.01987
Slovakia,SVK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.015234
Slovakia,SVK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,219.21322
Slovakia,SVK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,42418.21955
Slovakia,SVK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.201169
Slovakia,SVK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,9.87307
Slovakia,SVK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.026552
Slovakia,SVK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.015518
Slovakia,SVK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,216.61054
Slovakia,SVK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,42917.35013
Slovakia,SVK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.240284
Slovakia,SVK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,10.54851
Slovakia,SVK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.027003
Slovakia,SVK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.015907
Slovakia,SVK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,212.39929
Slovakia,SVK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,42913.21376
Slovakia,SVK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.277094
Slovakia,SVK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,10.87908
Slovakia,SVK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.027484
Slovakia,SVK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.016887
Slovakia,SVK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,208.73631
Slovakia,SVK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,42684.55797
Slovakia,SVK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.32394
Slovakia,SVK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,10.1238
Slovakia,SVK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.040955
Slovakia,SVK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.017224
Slovakia,SVK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,197.74124
Slovakia,SVK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,41077.28914
Slovakia,SVK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.36816
Slovakia,SVK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,10.13075
Slovakia,SVK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.031395
Slovakia,SVK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.017929
Slovakia,SVK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,197.77285
Slovakia,SVK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,41475.00389
Slovakia,SVK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.431498
Slovakia,SVK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,10.42504
Slovakia,SVK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.041434
Slovakia,SVK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.01943
Slovakia,SVK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,189.22083
Slovakia,SVK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,37729.9096
Slovakia,SVK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.492196
Slovakia,SVK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,8.92771
Slovakia,SVK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.024501
Slovakia,SVK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.02011
Slovakia,SVK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,188.46581
Slovakia,SVK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,38502.67589
Slovakia,SVK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.569222
Slovakia,SVK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,10.34183
Slovakia,SVK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.028274
Slovakia,SVK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.020227
Slovakia,SVK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,186.00549
Slovakia,SVK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,38094.52027
Slovakia,SVK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.576434
Slovakia,SVK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,6.25031
Slovakia,SVK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.024625
Slovakia,SVK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.02144
Slovakia,SVK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,178.35393
Slovakia,SVK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,36000.53002
Slovakia,SVK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.602074
Slovakia,SVK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,5.73422
Slovakia,SVK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.028623
Slovakia,SVK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.021896
Slovakia,SVK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,180.08338
Slovakia,SVK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,35660.65112
Slovakia,SVK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.620993
Slovakia,SVK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,6.52002
Slovakia,SVK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.017019
Slovakia,SVK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.022988
Slovakia,SVK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,168.76593
Slovakia,SVK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,33749.01862
Slovakia,SVK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.626139
Slovakia,SVK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,7.40015
Slovakia,SVK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.018271
Slovakia,SVK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.014603
Slovakia,SVK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,165.32791
Slovakia,SVK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,34574.33465
Slovakia,SVK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.704835
Slovakia,SVK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,5.62785
Slovakia,SVK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.01653
Slovakia,SVK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.014753
Slovakia,SVK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,163.98471
Slovakia,SVK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,35014.62323
Slovakia,SVK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.647952
Slovakia,SVK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,7.4684
Slovakia,SVK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.015174
Slovakia,SVK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.005997
Slovakia,SVK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,162.99182
Slovakia,SVK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,36209.33924
Slovakia,SVK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.710194
Slovakia,SVK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,6.52938
Slovakia,SVK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.016747
Slovakia,SVK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.0073
Slovakia,SVK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,157.23185
Slovakia,SVK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,36207.0882
Slovakia,SVK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.675621
Slovakia,SVK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,5.86497
Slovakia,SVK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.016135
Slovakia,SVK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.009681
Slovakia,SVK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,146.92103
Slovakia,SVK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,33869.3101
Slovakia,SVK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.688686
