country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Austria,AUT,2024,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.252989
Belgium,BEL,2000,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,10.221972
Belgium,BEL,2000,top_level,1,Energy,All GHGs,Mt CO2 eq.,106.087384
Belgium,BEL,2000,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,27.683686
Belgium,BEL,2000,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.730194
Belgium,BEL,2000,top_level,5,Waste,All GHGs,Mt CO2 eq.,4.239282
Belgium,BEL,2001,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,10.032981
Belgium,BEL,2001,top_level,1,Energy,All GHGs,Mt CO2 eq.,106.508062
Belgium,BEL,2001,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,26.312459
Belgium,BEL,2001,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.570268
Belgium,BEL,2001,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.79628
Belgium,BEL,2002,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.856727
Belgium,BEL,2002,top_level,1,Energy,All GHGs,Mt CO2 eq.,106.842686
Belgium,BEL,2002,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,26.196711
Belgium,BEL,2002,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-2.17372
Belgium,BEL,2002,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.773703
Belgium,BEL,2003,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.457913
Belgium,BEL,2003,top_level,1,Energy,All GHGs,Mt CO2 eq.,107.964047
Belgium,BEL,2003,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,26.125742
Belgium,BEL,2003,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-2.078908
Belgium,BEL,2003,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.440375
Belgium,BEL,2004,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.43139
Belgium,BEL,2004,top_level,1,Energy,All GHGs,Mt CO2 eq.,107.791989
Belgium,BEL,2004,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,27.125721
Belgium,BEL,2004,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.811776
Belgium,BEL,2004,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.516747
Belgium,BEL,2005,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.267962
Belgium,BEL,2005,top_level,1,Energy,All GHGs,Mt CO2 eq.,105.514984
Belgium,BEL,2005,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,26.527339
Belgium,BEL,2005,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.865791
Belgium,BEL,2005,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.373093
Belgium,BEL,2006,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.143064
Belgium,BEL,2006,top_level,1,Energy,All GHGs,Mt CO2 eq.,103.764426
Belgium,BEL,2006,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,25.808279
Belgium,BEL,2006,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.851497
Belgium,BEL,2006,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.352925
Belgium,BEL,2007,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.221572
Belgium,BEL,2007,top_level,1,Energy,All GHGs,Mt CO2 eq.,101.620577
Belgium,BEL,2007,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,24.284802
Belgium,BEL,2007,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.558436
Belgium,BEL,2007,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.281959
Belgium,BEL,2008,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.125621
Belgium,BEL,2008,top_level,1,Energy,All GHGs,Mt CO2 eq.,101.270463
Belgium,BEL,2008,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,24.921153
Belgium,BEL,2008,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.493006
Belgium,BEL,2008,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.075182
Belgium,BEL,2009,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.183406
Belgium,BEL,2009,top_level,1,Energy,All GHGs,Mt CO2 eq.,94.668753
Belgium,BEL,2009,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,19.01169
